@relation clouds-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute class {u,m}

@data
-0.664437,-0.067096,m
-0.35892,-0.320888,m
-0.11997,1.907466,m
-0.114957,0.447972,m
1.640365,-1.824432,m
-0.237429,-0.429089,m
0.349705,2.765491,m
1.371102,0.508698,m
-1.627352,0.408085,m
-0.499463,-1.031128,m
-0.458255,0.481085,m
1.635511,0.290013,m
-0.047821,-0.017922,m
0.345613,0.989746,m
-1.202568,0.900967,m
-1.274211,0.404052,m
-0.156866,0.302447,m
0.538908,-1.009082,m
3.480585,-0.926885,m
-0.675931,0.044628,m
0.805183,-1.462576,m
-0.267102,-1.43964,m
1.109638,0.655671,m
-1.689341,1.873154,m
0.105978,0.02722,m
1.133493,-0.556533,m
0.814093,0.200723,m
-0.824413,1.551419,m
0.4155,-0.836235,m
1.551364,0.923988,m
-1.140737,-1.976334,m
-0.959822,1.566924,m
-0.468425,-0.028864,m
-0.168533,-0.872794,m
0.574449,0.911285,m
1.779542,-0.248627,m
0.264869,-1.141983,m
-0.679928,-0.992201,m
-0.783708,-0.162235,m
1.594409,1.141206,m
0.826863,0.796593,m
-1.029175,-0.065917,m
-1.034926,0.507245,m
1.102589,0.555316,m
-0.224984,1.207716,m
0.015176,-0.036133,m
-0.657942,-0.462664,m
0.8405,0.010266,m
0.288656,0.426167,m
0.183538,1.469595,m
0.770569,-0.508659,m
-0.873557,0.716511,m
-1.189754,2.264204,m
-0.590155,0.323891,m
1.506621,1.198298,m
-0.156081,0.263437,m
1.543456,-0.677486,m
0.081915,0.343474,m
0.365789,-0.548151,m
1.45621,0.109776,m
-0.676059,-0.582294,m
-0.549105,-1.794151,m
1.287757,0.675502,m
-0.824091,0.758098,m
-0.45578,-0.032286,m
0.707522,-1.33937,m
-0.499665,-0.364706,m
0.379308,1.30678,m
0.680257,0.739051,m
-1.140274,0.763167,m
0.475432,0.253137,m
0.316197,2.021759,m
-0.755388,0.272928,m
-0.301555,0.973603,m
0.211747,1.33095,m
1.188043,-3.639928,m
-0.834816,-1.356122,m
0.714791,-0.324548,m
-0.517469,1.566973,m
-0.389727,-0.501645,m
-0.111054,0.46464,m
0.367389,-2.030796,m
0.026395,0.706365,m
-0.758948,-0.846514,m
0.26052,0.453913,m
0.540986,0.276647,m
-2.140255,-1.353873,m
1.815042,-1.01391,m
0.048399,-0.303693,m
0.487356,-0.553616,m
-0.964696,-0.347998,m
-0.823571,-1.663262,m
-0.103638,0.565392,m
1.427183,-0.766159,m
0.263788,0.127272,m
-1.901493,1.413303,m
-0.876944,-0.7376,m
-1.106984,0.144843,m
-0.971622,-0.875591,m
-0.56696,0.683943,m
-0.749609,0.526931,m
0.191597,-0.600396,m
-0.726795,1.674204,m
0.226614,1.619392,m
-1.248211,0.20699,m
-0.228896,1.006862,m
-0.24017,-0.46351,m
0.053391,-0.077313,m
0.490858,1.375239,m
-0.84265,-0.29607,m
-2.110076,0.189605,m
-0.039123,0.977886,m
0.559059,1.178005,m
-0.094872,-0.606081,m
-0.084123,-1.832891,m
-0.271828,0.846279,m
-0.812449,-0.497957,m
-0.123206,0.893637,m
1.275881,1.826724,m
0.333334,-0.595937,m
2.237864,-0.414636,m
-0.902764,0.68178,m
0.171137,-1.33331,m
-0.299349,1.362016,m
0.584745,-0.019613,m
-1.239227,-0.384325,m
1.374118,0.139728,m
-0.806759,-0.234243,m
-0.419627,-0.454164,m
-0.854786,1.29128,m
-0.037269,-0.416109,m
0.695619,0.997683,m
0.395395,-0.023193,m
-0.453128,-0.246533,m
0.373999,0.247715,m
0.202923,0.264392,m
2.611943,0.319918,m
-1.025959,-0.212684,m
-0.054798,-0.157589,m
-0.966484,-0.247992,m
-0.65417,0.794326,m
1.178851,0.603035,m
0.874884,2.153687,m
-1.54665,0.098183,m
-0.175879,-2.524646,m
-0.884885,1.264095,m
0.241473,0.337997,m
0.078019,0.375824,m
0.236231,-0.827878,m
-0.065131,-0.299447,m
0.042055,0.055296,m
0.101602,1.044892,m
-0.20409,-1.660238,m
-0.578014,0.107762,m
0.696703,-2.059383,m
-0.514503,-0.053345,m
0.247451,-0.032748,m
-0.020012,0.566235,m
1.082368,-1.739782,m
-1.248379,1.162826,m
1.256945,1.387071,m
-1.706519,-1.582083,m
-0.210038,0.323224,m
-0.047736,-0.038291,m
-0.844823,0.31438,m
1.152017,-0.499955,m
-0.471034,-1.237967,m
-0.010146,-0.847139,m
0.568511,-0.488068,m
0.818155,-0.679529,m
0.701542,-0.680661,m
-1.182482,1.331769,m
1.369475,-0.799529,m
-0.207764,-1.273461,m
-0.025465,1.103794,m
-0.061871,0.491874,m
-0.392143,0.181953,m
0.432675,-1.72255,m
-0.005378,-1.190769,m
-1.042929,1.055676,m
0.987528,0.039914,m
2.639348,-0.714294,m
0.56966,1.414206,m
0.025465,-0.194611,m
-0.13405,0.173921,m
1.168949,-1.042788,m
0.726058,0.496779,m
-0.35773,-0.560363,m
-0.939307,-1.267353,m
0.302032,0.733454,m
1.164888,-0.374151,m
0.357911,-0.288184,m
0.860092,0.164603,m
0.217478,0.705798,m
-1.79871,0.96115,m
-0.268087,1.745335,m
0.121666,0.86572,m
0.191453,-0.437227,m
0.322698,-1.42627,m
0.402155,-0.957624,m
2.483392,0.41077,m
0.037822,0.659876,m
0.536311,-1.872355,m
-2.635006,0.097981,m
0.218533,1.177238,m
1.119899,-2.426284,m
-0.598166,-0.648235,m
0.002313,-0.186122,m
1.295194,1.6221,m
0.585126,-0.449752,m
1.430069,0.57145,m
0.785534,-0.284312,m
1.038331,0.707507,m
1.348522,-1.030721,m
-1.212564,0.50136,m
-0.062076,0.78488,m
-0.651945,-1.34764,m
-0.540501,-0.387055,m
0.813697,2.698508,m
0.208153,-1.469571,m
0.834992,1.164659,m
-1.17577,0.36933,m
0.112761,1.556353,m
-0.821194,1.024576,m
0.588455,0.61269,m
-0.143725,-0.054228,m
0.538912,-0.717073,m
1.591373,-2.243725,m
-0.661989,0.242655,m
-0.608644,0.361962,m
0.603546,0.268425,m
1.113376,-0.012115,m
0.453454,-0.698079,m
-0.762255,-1.27155,m
0.835868,-0.622726,m
-1.164655,0.037774,m
-0.755789,-0.380284,m
0.911068,-0.327923,m
0.195507,0.478472,m
0.002389,1.231796,m
-0.484466,1.321994,m
0.999206,-0.898072,m
0.248024,0.31499,m
0.961271,0.611484,m
-0.296459,2.224301,m
-0.546077,-1.619045,m
0.410884,0.018587,m
1.173528,1.53082,m
-1.267754,-0.089354,m
0.431741,1.139175,m
0.800634,-0.532952,m
-0.842858,-0.000069,m
0.833337,-0.594521,m
0.700145,1.294917,m
-0.162745,-1.330927,m
-0.558218,-1.170514,m
0.769465,-2.579197,m
0.338004,-0.341586,m
-0.231914,-2.870031,m
-0.698996,-0.870516,m
-0.485854,-0.358621,m
1.110349,1.440959,m
0.309421,0.050504,m
-0.27658,0.309233,m
1.791552,-0.272562,m
0.497212,1.72581,m
0.62383,2.465698,m
0.376195,-0.729455,m
2.089317,0.884555,m
1.068276,0.894871,m
0.062551,-0.873861,m
-0.850798,-0.121079,m
-2.760207,-0.592466,m
-1.15888,-0.080798,m
-0.25966,-0.327222,m
0.577067,-0.351586,m
-0.488666,-1.499997,m
-0.347802,-0.188997,m
1.969675,0.801701,m
-1.365024,-1.017373,m
-0.146744,-0.950588,m
-2.326656,-0.479656,m
-1.435812,0.394945,m
0.188534,0.170766,m
-0.17145,0.910301,m
-1.551109,-0.063357,m
-1.105444,0.606001,m
-0.707203,-0.628893,m
1.493809,1.022448,m
0.677225,0.523793,m
-2.289994,-0.229198,m
-1.939576,-0.101223,m
2.742908,-1.621906,m
-1.031548,-0.579394,m
-1.052148,-0.492779,m
-0.538227,-0.535799,m
0.078484,-0.875383,m
-1.366044,0.736996,m
2.2456,0.212857,m
1.051793,-1.17503,m
0.069926,1.537018,m
0.310267,0.602726,m
1.866218,-1.518154,m
-0.706338,-0.629783,m
-1.043773,1.045218,m
-1.27873,0.340366,m
0.011279,0.516174,m
1.67579,0.317326,m
-0.057794,-0.276185,m
0.442708,1.508994,m
-0.657421,0.421355,m
-0.745076,-0.759222,m
-0.382074,-0.565821,m
-0.384212,1.640486,m
0.453973,-1.063396,m
0.592481,-1.120452,m
0.498297,-1.42666,m
-1.399714,-0.528363,m
-0.205024,1.16354,m
-1.365489,-1.9267,m
1.098154,-0.369645,m
1.81194,0.893074,m
1.950301,-0.217682,m
-0.162338,-0.317908,m
-0.24945,-0.681151,m
-0.809634,-0.975239,m
1.973461,0.616272,m
0.541663,0.163243,m
-2.107184,-0.316673,m
-0.54311,-0.992356,m
1.729522,0.544964,m
-1.981577,-0.999671,m
-1.313452,-0.719736,m
0.212718,0.744817,m
-0.329367,-0.961024,m
0.804222,0.804322,m
0.479181,0.068062,m
0.244846,1.504455,m
0.531459,0.142591,m
1.884596,-0.257709,m
1.452125,-0.670084,m
0.540721,0.095607,m
0.075777,1.10334,m
0.383761,0.861893,m
-1.360393,-0.782294,m
-0.178293,1.167992,m
-0.003929,0.703945,m
0.824357,0.29548,m
-0.312522,2.526735,m
0.148476,-0.050705,m
-0.720622,-2.635476,m
-0.477228,0.652636,m
0.423813,-1.315616,m
0.322323,-0.658841,m
0.551005,0.001519,m
-0.071367,-0.81154,m
-0.484884,0.973508,m
1.807423,1.417608,m
-0.271697,1.098951,m
0.118215,-0.276138,m
0.211785,-2.810848,m
1.696773,0.757623,m
-0.602219,-0.337023,m
0.070076,-0.018454,m
0.737357,0.712591,m
-0.248554,-0.812306,m
1.270103,-0.075137,m
0.914108,1.30197,m
-1.435089,-0.097268,m
1.528041,0.836804,m
-1.158489,-0.437877,m
0.398472,0.490867,m
-0.191616,0.836668,m
0.65693,0.952023,m
0.074977,0.195852,m
-0.370068,1.43819,m
0.394941,0.077849,m
-1.951096,-0.442767,m
-0.974986,-0.113103,m
-0.695475,0.711518,m
0.529223,1.996108,m
1.375069,-0.499593,m
1.368751,-0.853935,m
0.50465,-0.776452,m
0.780453,1.697759,m
-1.786238,-0.258145,m
0.608777,0.60025,m
-1.653985,-0.680857,m
-0.898367,-0.025642,m
-0.792973,-1.448104,m
-0.772358,-1.345839,m
-2.303701,-1.804928,m
-0.389688,0.994572,m
-1.40707,0.089055,m
-0.741867,0.096287,m
-0.314822,0.078127,m
-1.294296,0.767782,m
-1.782857,-0.781811,m
-0.35756,-0.508741,m
2.295919,-0.272206,m
-0.642281,-0.492456,m
0.895016,1.428874,m
-1.314671,0.822572,m
-2.421803,-0.452569,m
0.171276,0.033038,m
-0.498123,-0.306396,m
-2.034744,0.534942,m
1.446626,-1.334276,m
-0.766259,0.46378,m
-0.100691,-0.09043,m
0.82599,1.191976,m
-0.656177,0.049389,m
-0.195471,-0.030549,m
0.42693,-0.641549,m
-0.126711,0.788112,m
-1.685341,0.965749,m
0.786207,-0.372515,m
0.338013,0.232812,m
0.393727,-0.397896,m
-0.435989,-0.721159,m
0.025663,1.140269,m
-0.124446,-0.775305,m
-0.166705,-0.524419,m
-0.703304,-0.023761,m
-1.189915,0.45699,m
-1.268863,-0.234897,m
1.236118,1.648357,m
0.124806,0.094861,m
1.15744,-0.428067,m
-0.455432,-0.563107,m
-0.70215,0.395175,m
0.345258,-1.102325,m
-0.336363,-0.314225,m
1.02259,-0.071173,m
-0.068569,-0.403162,m
0.713612,0.805606,m
1.120657,-0.397339,m
-0.137638,-0.745092,m
-1.667303,-0.188264,m
-2.183645,0.790427,m
-0.922889,-0.288568,m
0.584222,0.472567,m
-0.722653,0.713352,m
-0.669885,0.062893,m
0.877976,-0.970178,m
0.803321,1.979231,m
-0.523648,-0.892106,m
-0.966087,-0.331799,m
-0.140366,0.688014,m
0.244055,-1.608761,m
-1.235005,-0.813499,m
-2.413134,-0.930112,m
-0.358156,-0.949418,m
-0.930826,0.075039,m
2.456264,-0.458184,m
-1.98577,0.432008,m
-1.777505,-0.196351,m
-1.629455,0.308958,m
-1.028088,-2.106115,m
-1.56212,1.06238,m
1.400862,1.045877,m
-0.042768,-0.844184,m
-0.036031,-0.035243,m
0.111237,0.503687,m
1.743188,-0.285567,m
-0.012944,-0.859793,m
-2.464059,-0.645374,m
-0.971031,-0.380293,m
-1.534453,-0.94656,m
-0.563654,1.698817,m
0.333308,1.090404,m
0.372263,1.509317,m
0.989247,0.475068,m
-0.06506,0.323411,m
-0.701494,-1.686599,m
-0.826844,0.101228,m
-1.181191,0.411749,m
0.819807,-0.116667,m
0.042779,0.967759,m
-0.077343,-0.325096,m
0.152789,2.034154,m
0.775078,-0.799304,m
-0.643675,1.536399,m
-2.782791,-0.429335,m
-0.163432,-0.590295,m
-0.344681,0.032852,m
-0.974431,-0.181764,m
0.207429,0.126567,m
0.108446,1.215741,m
1.483248,0.676036,m
0.309718,-0.406979,m
1.65933,1.121937,m
-0.720332,0.774198,m
0.160952,0.554005,m
-0.170631,1.429997,m
0.947214,1.539128,m
-0.451282,0.853638,m
-0.795738,-1.120449,m
-0.267405,1.14107,m
0.98542,-0.350927,m
-0.855337,0.619887,m
1.302095,-1.073605,m
0.171604,2.097249,m
0.190124,2.330934,m
1.007663,1.275296,m
1.839538,-0.13615,m
1.086206,-0.510016,m
1.156522,0.203714,m
0.909332,-1.435782,m
0.95014,0.76858,m
0.088065,-0.048305,m
-1.36112,0.0083,m
0.159063,-0.719966,m
-0.935511,0.252595,m
0.837368,-0.301471,m
-0.036913,0.210597,m
-0.066224,0.363143,m
-0.901239,-1.303473,m
-1.057595,-1.767494,m
-0.572752,-0.352009,m
2.068596,-0.399246,m
-0.5419,0.724921,m
0.378129,1.072827,m
-1.513381,0.600713,m
-0.916814,0.601362,m
-0.408415,0.088945,m
0.574814,1.482001,m
-3.132552,1.357265,m
-0.11261,1.555663,m
0.010098,0.746025,m
0.807627,1.05111,m
-0.768329,0.29291,m
-1.130543,-0.917625,m
0.427388,0.063117,m
1.065113,0.745325,m
-1.015066,0.119245,m
0.122762,2.247238,m
0.442701,0.917476,m
-0.430206,-1.030949,m
-0.22173,0.916891,m
1.385276,0.574385,m
0.62458,-1.323622,m
0.855659,-0.569944,m
-0.164611,-1.463672,m
-0.127484,1.143104,m
1.227132,0.763491,m
-1.159476,-0.177946,m
0.284652,0.090593,m
0.460966,0.395757,m
-0.629534,-0.279216,m
2.163548,-1.407896,m
-0.48203,1.153986,m
0.528961,-0.720001,m
-0.145373,-0.013482,m
0.127316,-0.544184,m
-1.415348,-1.92534,m
0.652118,0.175071,m
1.880936,0.982922,m
-0.348028,-0.11241,m
0.366729,-1.809913,m
-0.146436,1.086583,m
0.486693,0.731187,m
0.198552,-0.279206,m
-1.319022,-0.212463,m
0.239999,0.352093,m
-0.948014,0.673542,m
-0.687051,-2.252919,m
1.075922,1.226764,m
0.024349,-1.023392,m
0.109292,2.076481,u
-0.121152,-0.270734,u
0.043495,-0.15241,u
-0.282713,1.922363,u
1.998032,2.229533,u
1.746227,0.765103,u
-0.013233,1.879254,u
-0.34206,1.90002,u
2.130291,1.634694,u
1.921527,0.910198,u
0.076399,1.883995,u
-0.144226,0.043249,u
0.070731,1.719855,u
0.116559,1.657291,u
-0.005884,1.625735,u
2.09927,0.90196,u
1.891378,0.007644,u
2.325433,0.911263,u
-0.141474,-0.240272,u
0.179594,2.182589,u
2.034227,-0.33331,u
0.106583,2.063945,u
-0.114257,2.206843,u
0.413024,1.866154,u
-0.057319,2.148693,u
-0.195653,2.126981,u
-0.352526,0.266899,u
0.288542,-0.156143,u
-0.088733,-0.058058,u
0.188657,0.095278,u
1.677604,0.289988,u
-0.252663,0.236472,u
1.812961,3.034518,u
-0.362445,-0.147798,u
-0.145595,1.899201,u
0.011693,2.103133,u
-0.303511,1.716596,u
2.048811,-0.608761,u
-0.089745,1.949672,u
1.846198,2.307632,u
0.120389,0.124573,u
1.799891,-0.442353,u
0.101637,-0.035762,u
1.875921,0.877235,u
-0.232156,1.97794,u
-0.194621,1.790825,u
0.003644,2.23941,u
2.041942,1.629612,u
-0.146104,2.238846,u
2.422279,2.444154,u
2.036564,1.169901,u
-0.066714,-0.345445,u
2.190266,-0.60653,u
-0.149839,2.006801,u
1.779818,-0.442481,u
2.335824,1.076196,u
2.161051,1.583541,u
1.571328,0.772976,u
-0.017936,0.064574,u
0.234179,1.802177,u
0.20021,-0.014719,u
0.059215,1.894647,u
-0.308916,2.449559,u
-0.039964,-0.377271,u
2.184635,2.810442,u
2.095086,1.253137,u
2.00176,1.909619,u
0.16262,-0.187645,u
1.940337,2.761046,u
-0.502208,1.976845,u
0.184873,0.093782,u
1.877709,0.164917,u
0.06012,0.061786,u
2.225313,0.757877,u
2.032779,0.137355,u
2.167649,0.575783,u
1.847796,0.07458,u
2.114016,1.417782,u
-0.354994,2.018116,u
2.052104,1.453913,u
-0.143043,2.26657,u
-0.217215,0.386528,u
0.479535,-0.085643,u
1.859195,1.353118,u
-0.271602,1.921717,u
2.017851,1.981018,u
2.253474,0.945959,u
2.207981,1.015346,u
-0.053343,-0.048313,u
0.378677,-0.059606,u
1.794808,0.787316,u
-0.284966,1.909136,u
2.167474,0.698529,u
0.321993,2.219637,u
0.045093,-0.354043,u
2.054246,1.700878,u
2.260419,-0.073605,u
1.873832,0.481076,u
2.174863,-0.544108,u
2.007145,0.602203,u
-0.039349,-0.213348,u
0.13345,-0.176021,u
0.109008,-0.040851,u
-0.141937,2.138755,u
1.717015,0.203039,u
2.129534,2.775323,u
0.028122,0.016497,u
0.270244,1.926084,u
0.095946,2.088861,u
1.806783,0.668201,u
1.759553,-1.527568,u
1.914278,-0.82733,u
1.731378,-0.137881,u
2.080867,-0.585201,u
1.542242,0.969741,u
2.099659,-0.42666,u
2.116219,2.513814,u
0.243185,1.95975,u
2.193927,0.749542,u
-0.43974,1.876228,u
0.25924,0.170048,u
0.071744,-0.332479,u
2.005279,1.706365,u
0.118008,0.2098,u
0.003937,0.376753,u
2.161383,1.096996,u
0.1094,0.231811,u
-0.207249,-0.129153,u
1.718949,2.728108,u
2.197506,1.039914,u
0.240213,-0.054344,u
-0.407205,1.945025,u
1.819319,-0.339973,u
2.002527,2.573468,u
1.820668,0.740668,u
0.227426,0.03273,u
-0.028175,2.105303,u
-0.153937,-0.06544,u
0.075275,2.113635,u
0.19982,2.003256,u
2.17444,2.0601,u
-0.077534,1.968351,u
2.229518,1.470744,u
2.086535,-0.72255,u
-0.055332,0.002192,u
2.356774,1.299273,u
1.998507,0.1258,u
-0.148559,1.971582,u
0.236612,0.147642,u
1.910676,-0.497797,u
0.343343,1.714865,u
1.68736,0.266905,u
1.916881,2.278733,u
2.127929,0.106273,u
1.851682,1.550146,u
1.95305,-1.147533,u
1.897891,0.333436,u
-0.356602,-0.164478,u
1.997411,0.140207,u
-0.049417,1.910891,u
2.204314,1.561296,u
1.934911,1.853056,u
-0.093087,-0.013973,u
2.04735,0.237329,u
1.871012,2.159986,u
0.056364,1.88873,u
0.548577,2.227506,u
0.055602,2.069466,u
2.339799,0.586583,u
2.486167,2.02593,u
1.880784,1.9517,u
1.705365,0.296797,u
-0.002772,2.111,u
1.779267,0.669384,u
1.9732,1.51158,u
2.345292,0.284721,u
0.052161,0.316833,u
1.399207,0.140286,u
-0.186345,-0.055813,u
0.081384,-0.058979,u
-0.157351,1.977682,u
2.065656,0.796459,u
2.182902,0.84238,u
0.049989,0.022013,u
-0.029124,0.010333,u
-0.097755,1.989583,u
0.071595,-0.409209,u
-0.167748,-0.152753,u
1.762017,1.45699,u
2.132357,0.205441,u
-0.337307,1.894492,u
-0.049582,1.912656,u
0.080486,1.999727,u
-0.321315,0.167941,u
-0.168122,1.912053,u
2.2794,0.565733,u
0.222206,0.021424,u
0.028683,1.891889,u
0.023109,1.869312,u
1.945108,2.390926,u
1.819123,0.214001,u
0.317691,-0.117613,u
0.047466,0.091876,u
2.018806,0.122067,u
1.872004,2.225624,u
2.102125,0.598153,u
-0.414656,2.061939,u
2.055266,1.939763,u
1.826317,2.003324,u
0.018487,2.410721,u
1.954221,2.006862,u
1.997446,-0.9441,u
0.091508,2.048025,u
-0.070851,1.881137,u
2.390154,2.360413,u
-0.04762,1.860099,u
-0.3785,0.218501,u
2.189008,0.611391,u
2.149106,0.332414,u
-0.101684,-0.381676,u
1.67453,1.408085,u
1.806703,0.752008,u
0.078048,1.892545,u
1.96571,1.910301,u
0.148501,2.067518,u
0.142424,1.284029,u
2.221067,-0.540027,u
-0.305013,2.145197,u
-0.130744,1.887565,u
1.943212,0.385754,u
-0.459191,-0.057774,u
1.78956,1.133364,u
0.150311,1.686306,u
-0.047903,-0.013627,u
1.88952,-0.202071,u
-0.231061,1.944492,u
0.239826,-0.342749,u
0.061833,1.839044,u
0.07011,2.244136,u
2.088787,-0.105615,u
-0.288719,1.974518,u
1.593051,1.534942,u
1.829043,2.29128,u
1.748044,1.505128,u
0.059173,-0.339356,u
1.787864,2.378269,u
2.175595,0.029822,u
0.076796,1.749809,u
1.713794,1.451391,u
-0.17483,1.720511,u
-0.062291,0.02928,u
-0.142146,1.820894,u
1.832114,1.104337,u
0.009041,2.228845,u
0.050269,-0.063503,u
-0.191538,-0.000806,u
2.210077,1.106583,u
1.900128,1.045601,u
1.739068,2.689446,u
-0.057371,0.020963,u
-0.003323,0.118736,u
1.670393,0.121637,u
0.02175,2.168615,u
2.020742,1.595221,u
1.877706,0.399569,u
1.961677,1.836668,u
1.93993,2.675447,u
1.869245,0.894454,u
0.189232,2.048479,u
2.100498,2.520281,u
1.901304,1.583986,u
2.103072,1.429848,u
2.040585,1.264392,u
-0.07927,1.890261,u
2.049605,1.31499,u
-0.28683,0.203843,u
1.668523,1.856227,u
2.268419,2.517289,u
1.703369,0.566583,u
0.11115,2.44104,u
1.950167,0.162873,u
1.600423,2.451744,u
0.08975,2.446165,u
-0.106746,2.280569,u
2.018626,1.904582,u
2.05807,1.528369,u
1.842647,0.421271,u
2.284139,0.708613,u
2.10434,2.95858,u
-0.386176,-0.146485,u
-0.287742,-0.174933,u
1.906643,0.662751,u
0.2778,0.160407,u
1.781217,1.340284,u
0.123653,2.504363,u
2.296333,1.31157,u
-0.101681,0.351469,u
2.242546,0.471376,u
1.963765,1.090914,u
1.896331,1.840823,u
-0.147712,-0.484378,u
2.094177,-0.245982,u
1.871248,-0.185352,u
1.820129,1.401875,u
0.13205,0.155524,u
-0.131747,0.174005,u
1.920236,0.799596,u
1.961077,0.633717,u
1.891689,0.097062,u
2.204256,1.661838,u
2.049472,0.892868,u
1.708652,0.998015,u
2.255094,1.957396,u
0.06163,2.037265,u
1.915467,0.565008,u
2.241219,1.877776,u
1.941835,1.02611,u
2.004986,1.662807,u
-0.348663,-0.253099,u
-0.085267,2.26672,u
0.0998,1.924786,u
1.973606,1.84398,u
-0.10888,-0.430714,u
2.026418,0.279548,u
0.128148,-0.336456,u
1.962007,2.533671,u
2.263837,0.087382,u
0.142442,-0.194436,u
2.080934,1.674595,u
1.885029,3.061208,u
-0.090505,-0.145544,u
0.045503,0.14399,u
0.091501,0.032045,u
-0.209817,0.082254,u
1.803894,0.813582,u
-0.101871,2.389809,u
2.286103,2.296628,u
2.226552,3.476087,u
-0.162712,0.465178,u
2.125489,-1.429659,u
1.732092,1.361919,u
-0.100469,0.026451,u
2.176744,0.701943,u
0.28976,2.085036,u
-0.064806,-0.008877,u
2.028673,2.281788,u
-0.270333,0.213034,u
-0.034855,-0.136349,u
1.736865,1.315083,u
0.100443,1.95696,u
-0.20907,-0.183603,u
2.194791,-0.760002,u
2.500389,0.777931,u
-0.33723,-0.174614,u
-0.057035,-0.195537,u
-0.032672,1.96338,u
-0.429021,1.648118,u
-0.308622,-0.255097,u
0.192379,1.80571,u
1.931064,1.032852,u
-0.163493,-0.38935,u
-0.354862,2.195825,u
1.886793,0.021028,u
-0.158348,0.146609,u
-0.206029,-0.08144,u
1.543404,1.935301,u
2.203058,1.362013,u
-0.078778,0.216437,u
1.794356,2.07385,u
1.890825,0.554927,u
-0.191119,2.050728,u
0.015096,-0.093687,u
1.848922,1.272928,u
-0.051783,1.80036,u
1.831047,-0.02302,u
-0.073861,1.868061,u
2.140251,0.605711,u
-0.233786,1.669275,u
2.131386,1.952023,u
1.809837,-0.441071,u
1.858559,0.371107,u
-0.071567,0.177669,u
2.150438,-0.358645,u
0.159624,0.424113,u
-0.054756,2.154035,u
2.082109,1.97974,u
2.032332,0.123735,u
2.015557,-0.998612,u
1.970962,1.013074,u
2.364847,2.352623,u
0.186323,-0.315456,u
0.08261,0.299939,u
1.876486,2.382759,u
2.013043,2.277483,u
-0.139467,2.099089,u
1.996813,1.294974,u
1.742382,1.416914,u
1.950789,2.863277,u
0.052787,-0.157575,u
0.18444,0.430561,u
0.166651,1.753925,u
1.876369,0.615844,u
0.100448,2.065083,u
0.564099,0.193734,u
1.894245,2.628157,u
2.034103,1.500499,u
-0.414951,0.448548,u
1.831011,0.403705,u
-0.202018,2.187547,u
2.124738,0.932454,u
2.074183,0.398116,u
0.082213,-0.106284,u
-0.159452,0.276496,u
1.96834,1.759904,u
0.090904,2.203941,u
-0.112675,1.932801,u
0.12823,-0.2606,u
1.982358,0.717714,u
2.104582,0.572401,u
1.943208,1.008698,u
2.277055,1.574385,u
-0.184334,1.858651,u
0.072353,1.852473,u
2.038812,1.891809,u
1.937422,0.235235,u
-0.067558,1.681782,u
1.882445,0.759998,u
2.010356,1.066812,u
2.12731,-0.237036,u
2.443212,0.042036,u
-0.080655,0.289724,u
2.118393,1.468111,u
-0.003847,1.944279,u
2.125304,1.71377,u
1.8358,1.893686,u
0.431789,1.904863,u
-0.037572,0.045294,u
2.036415,0.863378,u
-0.026344,0.052152,u
0.152278,0.248032,u
1.752912,0.127833,u
2.117999,-0.291404,u
1.938035,2.886752,u
2.260853,2.56643,u
1.916075,0.545836,u
2.406651,0.39673,u
2.20212,1.275671,u
1.800564,-0.512948,u
0.052414,1.951812,u
1.735976,0.390503,u
1.83278,0.647409,u
0.057187,1.89239,u
-0.154998,0.520839,u
0.076685,2.020719,u
0.232481,2.107345,u
0.122609,0.081436,u
2.199146,-0.378647,u
0.031296,2.231854,u
-0.403638,0.003111,u
2.367371,0.303144,u
2.052008,1.935823,u
1.982061,1.633409,u
1.971692,1.175682,u
2.188006,1.615617,u
-0.365927,1.881536,u
0.265096,2.031747,u
1.915454,2.090941,u
2.008846,-0.153146,u
0.135643,2.140984,u
2.20764,2.118227,u
0.283971,2.110629,u
0.149875,-0.309031,u
-0.314236,1.927553,u
0.283841,-0.13439,u
1.930394,0.88759,u
1.744582,1.328171,u
0.034408,0.335281,u
2.173774,0.5554,u
-0.172378,0.17901,u
0.177083,0.168275,u
0.247369,2.003612,u
1.684286,1.420939,u
2.084763,-0.315616,u
0.323545,1.973262,u
2.495083,2.013403,u
0.057628,-0.118419,u
0.006674,2.214585,u
1.853118,1.121486,u
1.848414,2.154929,u
1.918454,-0.014496,u
0.099331,1.86629,u
2.285693,0.62125,u
0.335757,0.236993,u
0.111199,-0.397843,u
1.501863,1.000788,u
-0.06467,2.331033,u
2.024374,2.342243,u
2.057999,-0.115529,u
1.985665,1.173905,u
-0.093236,2.208201,u
2.147472,1.888867,u
0.084757,0.340304,u
0.125321,1.860968,u
-0.193806,1.580525,u
2.045028,1.296686,u
0.155697,1.85295,u
1.650345,2.427191,u
0.045093,1.701181,u
1.628462,1.535071,u
0.547085,1.879004,u
-0.301096,2.162049,u
0.015514,1.918174,u
-0.087885,-0.04175,u
0.204295,-0.436117,u
-0.047139,1.850016,u
2.001211,1.25553,u
-0.027444,-0.213678,u
-0.039446,-0.080293,u
1.792908,3.25769,u
1.776974,0.715624,u
1.725838,1.437184,u
2.061169,1.510764,u
2.079694,1.490867,u
1.57334,0.006664,u
